Transaction_ID,Customer_ID,Invoice_Number,Transaction_Date,Invoice_Amount,Payment_Date,Discount_Applied,Refund_Issued,Transaction_Type,Anomaly_Tag
T103696,C8280,INV13696,2024-11-03,2306.91,2024-11-22,223.77,219.8,Payment,Normal
T103697,C3850,INV13697,2024-11-20,3993.31,2024-12-06,23.97,132.7,Payment,Normal
T103698,C9155,INV13698,2024-01-27,2405.67,2024-01-30,113.49,168.44,Payment,Normal
T103699,C3843,INV13699,2024-04-27,4148.72,2024-05-12,455.12,410.45,Payment,Normal
T103700,C1524,INV13700,2024-06-11,1435.48,2024-06-23,188.4,110.05,Payment,Normal
T103701,C9035,INV13701,2024-07-01,1874.68,2024-07-16,206.44,19.51,Payment,Normal
T103702,C7207,INV13702,2024-06-08,3967.73,2024-07-01,316.82,115.97,Payment,Normal
T103703,C7532,INV13703,2024-12-26,3313.31,2025-01-22,318.88,69.41,Payment,Normal
T103704,C9705,INV13704,2024-03-09,248.95,2024-04-01,16.19,14.18,Payment,Normal
T103705,C8046,INV13705,2024-03-20,4395.37,2024-03-27,611.98,232.43,Payment,Normal
T103706,C2413,INV13706,2024-08-15,3793.64,2024-08-24,249.98,283.04,Payment,Normal
T103707,C6795,INV13707,2024-08-19,1103.53,2024-08-20,61.42,69.99,Payment,Normal
T103708,C2832,INV13708,2024-03-04,188.97,2024-03-28,20.48,15.79,Payment,Normal
T103709,C4406,INV13709,2024-03-25,2055.79,2024-04-07,138.13,175.01,Payment,Normal
T103710,C2592,INV13710,2024-02-02,3900.71,2024-02-27,168.6,126.37,Payment,Normal
T103711,C3712,INV13711,2024-03-10,3426.5,2024-03-24,289.47,55.59,Payment,Normal
T103712,C5240,INV13712,2024-08-01,1618.66,2024-08-22,218.52,111.39,Payment,Normal
T103713,C3420,INV13713,2024-04-27,4931.27,2024-05-24,567.35,464.51,Payment,Normal
T103714,C8363,INV13714,2024-10-23,1159.32,2024-11-06,134.16,2.34,Payment,Normal
T103715,C9443,INV13715,2024-09-04,3386.72,2024-09-25,238.4,117.44,Payment,Normal
T103716,C8350,INV13716,2024-03-15,4325.78,2024-04-10,554.31,9.65,Payment,Normal
T103717,C8677,INV13717,2024-04-09,3086.58,2024-05-01,170.3,128.3,Payment,Normal
T103718,C2312,INV13718,2024-12-25,4177.0,2025-01-08,194.13,393.91,Payment,Normal
T103719,C1947,INV13719,2024-06-18,980.21,2024-07-08,97.44,65.88,Payment,Normal
T103720,C1057,INV13720,2024-10-07,1335.76,2024-10-15,65.07,111.51,Payment,Normal
T103721,C6002,INV13721,2024-11-04,3832.85,2024-11-13,189.21,204.66,Payment,Normal
T103722,C9912,INV13722,2024-09-11,402.23,2024-10-01,12.59,19.54,Payment,Normal
T103723,C7696,INV13723,2024-08-29,521.27,2024-09-12,65.94,37.43,Payment,Normal
T103724,C6198,INV13724,2024-03-13,4723.8,2024-03-14,491.37,444.23,Payment,Normal
T103725,C6560,INV13725,2024-11-12,2817.11,2024-11-14,253.63,275.22,Payment,Normal
T103726,C9764,INV13726,2024-11-25,3246.43,2024-12-06,14.99,234.98,Payment,Normal
T103727,C2926,INV13727,2024-07-10,4536.8,2024-08-03,541.41,264.87,Payment,Normal
T103728,C6349,INV13728,2024-01-10,3389.39,2024-02-03,503.42,30.73,Payment,Normal
T103729,C9055,INV13729,2024-01-08,3369.5,2024-02-04,143.24,215.68,Payment,Normal
T103730,C4939,INV13730,2024-05-07,3077.36,2024-06-05,70.84,63.62,Payment,Normal
T103731,C8533,INV13731,2024-11-11,3145.98,2024-11-18,60.51,83.43,Payment,Normal
T103732,C7025,INV13732,2024-09-22,4192.7,2024-09-27,205.71,204.63,Payment,Normal
T103733,C1862,INV13733,2024-09-04,4711.59,2024-10-04,160.54,183.58,Payment,Normal
T103734,C1877,INV13734,2024-10-03,3071.64,2024-10-20,348.02,276.96,Payment,Normal
T103735,C2510,INV13735,2024-08-16,4585.82,2024-08-26,534.23,104.71,Payment,Normal
T103736,C3505,INV13736,2024-08-29,221.57,2024-09-08,12.75,3.14,Payment,Normal
T103737,C1074,INV13737,2024-11-26,3580.9,2024-12-06,355.12,15.75,Payment,Normal
T103738,C1432,INV13738,2024-02-23,4199.31,2024-03-08,156.68,181.51,Payment,Normal
T103739,C3448,INV13739,2024-10-26,3372.88,2024-10-29,217.26,148.84,Payment,Normal
T103740,C1368,INV13740,2024-08-05,421.58,2024-08-23,25.39,32.24,Payment,Normal
T103741,C3526,INV13741,2024-06-02,4584.36,2024-06-20,284.34,194.19,Payment,Normal
T103742,C2619,INV13742,2024-08-05,3542.87,2024-08-21,501.02,94.62,Payment,Normal
T103743,C5340,INV13743,2024-10-09,2256.71,2024-11-06,269.44,137.59,Payment,Normal
T103744,C2731,INV13744,2024-07-09,641.87,2024-07-10,60.44,11.99,Payment,Normal
T103745,C3581,INV13745,2024-06-29,2600.06,2024-06-30,206.36,227.82,Payment,Normal
T103746,C3730,INV13746,2024-11-13,2366.22,2024-11-26,99.18,54.65,Payment,Normal
T103747,C8910,INV13747,2024-09-17,4383.83,2024-09-19,112.45,186.69,Payment,Normal
T103748,C9546,INV13748,2024-07-25,1017.15,2024-07-27,117.98,48.25,Payment,Normal
T103749,C3434,INV13749,2024-01-09,1820.6,2024-01-21,98.61,155.15,Payment,Normal
T103750,C1252,INV13750,2024-11-14,2813.49,2024-11-28,302.96,252.38,Payment,Normal
T103751,C1008,INV13751,2024-04-08,4518.53,2024-04-29,222.66,430.37,Payment,Normal
T103752,C1077,INV13752,2024-09-30,221.89,2024-10-07,12.54,19.88,Payment,Normal
T103753,C2630,INV13753,2024-12-15,1445.72,2024-12-28,59.22,43.75,Payment,Normal
T103754,C5454,INV13754,2024-01-23,3100.34,2024-02-04,203.85,225.31,Payment,Normal
T103755,C1249,INV13755,2024-02-14,4485.06,2024-03-09,453.57,91.7,Payment,Normal
T103756,C9778,INV13756,2024-07-01,4670.14,2024-07-07,185.28,70.0,Payment,Normal
T103757,C4764,INV13757,2024-04-10,540.84,2024-04-28,45.71,6.15,Payment,Normal
T103758,C5925,INV13758,2024-11-27,780.0,2024-12-25,35.1,21.97,Payment,Normal
T103759,C9770,INV13759,2024-09-19,3060.77,2024-09-20,374.98,233.03,Payment,Normal
T103760,C4653,INV13760,2024-06-08,1386.17,2024-06-30,51.01,133.88,Payment,Normal
T103761,C3276,INV13761,2024-07-08,140.36,2024-08-06,18.52,2.8,Payment,Normal
T103762,C2353,INV13762,2024-09-25,4741.69,2024-09-28,243.47,208.8,Payment,Normal
T103763,C3881,INV13763,2024-07-31,3564.89,2024-08-12,314.25,113.34,Payment,Normal
T103764,C9594,INV13764,2024-10-30,2813.77,2024-11-03,308.41,11.91,Payment,Normal
T103765,C8352,INV13765,2024-06-14,154.88,2024-06-30,10.64,2.04,Payment,Normal
T103766,C7699,INV13766,2024-12-25,3355.29,2024-12-26,107.73,145.23,Payment,Normal
T103767,C1347,INV13767,2024-01-30,1068.59,2024-02-25,87.92,12.4,Payment,Normal
T103768,C7518,INV13768,2024-08-13,213.22,2024-09-06,1.64,20.35,Payment,Normal
T103769,C1762,INV13769,2024-10-10,797.2,2024-10-14,84.72,5.42,Payment,Normal
T103770,C1571,INV13770,2024-08-27,629.99,2024-09-06,48.09,29.29,Payment,Normal
T103771,C9124,INV13771,2024-03-17,4762.74,2024-04-11,675.0,371.31,Payment,Normal
T103772,C7501,INV13772,2024-10-23,3050.3,2024-11-07,208.16,108.65,Payment,Normal
T103773,C3186,INV13773,2024-02-19,4740.73,2024-02-29,428.73,274.52,Payment,Normal
T103774,C4153,INV13774,2024-03-01,1236.32,2024-03-09,8.66,116.86,Payment,Normal
T103775,C4982,INV13775,2024-03-10,1637.3,2024-03-23,108.7,18.77,Payment,Normal
T103776,C3575,INV13776,2024-03-18,4200.93,2024-03-29,17.41,350.35,Payment,Normal
T103777,C6412,INV13777,2024-06-04,787.4,2024-06-08,104.71,57.46,Payment,Normal
T103778,C4624,INV13778,2024-02-28,906.88,2024-03-22,76.97,28.35,Payment,Normal
T103779,C8523,INV13779,2024-11-16,973.34,2024-11-20,125.44,39.28,Payment,Normal
T103780,C5615,INV13780,2024-08-14,2052.86,2024-09-04,52.31,78.64,Payment,Normal
T103781,C2419,INV13781,2024-10-05,4370.92,2024-10-26,238.08,415.94,Payment,Normal
T103782,C5285,INV13782,2024-02-02,4736.91,2024-02-03,102.96,83.99,Payment,Normal
T103783,C5493,INV13783,2024-08-28,4327.1,2024-09-14,254.93,1.89,Payment,Normal
T103784,C7168,INV13784,2024-11-29,1441.97,2024-12-24,129.26,115.25,Payment,Normal
T103785,C2749,INV13785,2024-08-23,753.6,2024-09-17,12.5,69.49,Payment,Normal
T103786,C4130,INV13786,2024-03-19,3780.63,2024-04-16,334.46,290.8,Payment,Normal
T103787,C8789,INV13787,2024-02-10,2201.39,2024-02-19,250.45,81.85,Payment,Normal
T103788,C7370,INV13788,2024-02-14,1296.06,2024-03-13,141.73,54.39,Payment,Normal
T103789,C1930,INV13789,2024-10-11,4908.75,2024-10-27,257.33,452.45,Payment,Normal
T103790,C9534,INV13790,2024-03-14,4671.52,2024-03-14,169.47,372.89,Payment,Normal
T103791,C3096,INV13791,2024-10-09,2222.07,2024-10-23,305.82,100.02,Payment,Normal
T103792,C4029,INV13792,2024-06-30,3747.09,2024-07-14,262.47,85.36,Payment,Normal
T103793,C8336,INV13793,2024-05-11,1076.82,2024-05-22,68.72,81.35,Payment,Normal
T103794,C8641,INV13794,2024-04-20,3064.85,2024-04-24,316.58,86.53,Payment,Normal
T103795,C9268,INV13795,2024-01-10,2459.03,2024-01-25,16.38,201.03,Payment,Normal
T103796,C5349,INV13796,2024-07-14,4950.47,2024-07-24,302.14,5.43,Payment,Normal
T103797,C6253,INV13797,2024-07-26,931.98,2024-08-19,91.22,57.04,Payment,Normal
T103798,C7430,INV13798,2024-02-23,3960.54,2024-03-15,150.83,302.44,Payment,Normal
T103799,C9318,INV13799,2024-07-17,3471.12,2024-08-02,168.08,189.35,Payment,Normal
T103800,C1689,INV13800,2024-10-19,821.64,2024-11-14,55.78,72.4,Payment,Normal
T103801,C2900,INV13801,2024-10-07,2163.84,2024-11-06,272.5,127.72,Payment,Normal
T103802,C6066,INV13802,2024-08-10,1040.2,2024-08-17,90.67,52.63,Payment,Normal
T103803,C1635,INV13803,2024-09-02,2053.34,2024-09-02,36.85,85.56,Payment,Normal
T103804,C6767,INV13804,2024-03-31,456.54,2024-04-09,6.76,18.99,Payment,Normal
T103805,C4467,INV13805,2024-10-17,1596.37,2024-10-30,221.63,59.98,Payment,Normal
T103806,C3744,INV13806,2024-08-19,3813.5,2024-08-29,303.31,268.5,Payment,Normal
T103807,C5110,INV13807,2024-03-08,1374.57,2024-03-09,194.21,72.86,Payment,Normal
T103808,C6510,INV13808,2024-09-29,4173.49,2024-09-29,228.53,41.82,Payment,Normal
T103809,C5306,INV13809,2024-04-07,3401.19,2024-04-17,3.96,161.66,Payment,Normal
T103810,C8781,INV13810,2024-07-23,1044.73,2024-08-09,98.32,102.32,Payment,Normal
T103811,C5242,INV13811,2024-09-05,2375.57,2024-09-11,291.3,120.63,Payment,Normal
T103812,C6848,INV13812,2024-11-04,2529.62,2024-12-01,353.04,225.13,Payment,Normal
T103813,C8777,INV13813,2024-04-17,3950.42,2024-04-30,175.55,215.3,Payment,Normal
T103814,C4524,INV13814,2024-08-14,1197.1,2024-09-11,79.71,57.97,Payment,Normal
T103815,C8303,INV13815,2024-02-20,4175.04,2024-02-25,561.14,173.11,Payment,Normal
T103816,C1124,INV13816,2024-06-11,186.75,2024-07-04,24.14,3.25,Payment,Normal
T103817,C7639,INV13817,2024-01-10,3147.22,2024-01-20,11.79,125.73,Payment,Normal
T103818,C1181,INV13818,2024-03-18,4931.21,2024-03-24,74.48,208.93,Payment,Normal
T103819,C4037,INV13819,2024-02-24,1605.03,2024-03-19,217.9,139.53,Payment,Normal
T103820,C2945,INV13820,2024-03-19,1264.72,2024-04-16,15.4,79.32,Payment,Normal
T103821,C9469,INV13821,2024-05-13,1748.21,2024-05-25,176.24,5.62,Payment,Normal
T103822,C8634,INV13822,2024-01-26,753.66,2024-02-17,77.59,16.01,Payment,Normal
T103823,C7443,INV13823,2024-06-10,4302.18,2024-06-22,37.81,92.7,Payment,Normal
T103824,C4140,INV13824,2024-01-16,4992.95,2024-02-01,324.35,350.99,Payment,Normal
T103825,C1061,INV13825,2024-10-26,995.05,2024-10-31,91.03,72.25,Payment,Normal
T103826,C4592,INV13826,2024-03-10,1640.94,2024-04-03,204.03,99.02,Payment,Normal
T103827,C7806,INV13827,2024-01-07,2006.7,2024-01-07,167.85,115.74,Payment,Normal
T103828,C7992,INV13828,2024-03-17,911.12,2024-04-03,55.04,31.29,Payment,Normal
T103829,C4299,INV13829,2024-02-05,2064.42,2024-03-01,235.69,99.62,Payment,Normal
T103830,C7335,INV13830,2024-02-10,4707.55,2024-02-19,207.37,195.69,Payment,Normal
T103831,C1411,INV13831,2024-09-05,3956.09,2024-09-18,324.02,216.41,Payment,Normal
T103832,C9286,INV13832,2024-12-21,361.37,2025-01-02,21.61,9.78,Payment,Normal
T103833,C4631,INV13833,2024-11-03,4996.74,2024-11-16,231.12,441.96,Payment,Normal
T103834,C6925,INV13834,2024-10-10,3413.55,2024-10-16,174.56,185.54,Payment,Normal
T103835,C1454,INV13835,2024-12-20,4218.63,2025-01-19,558.99,67.66,Payment,Normal
T103836,C3284,INV13836,2024-12-11,1763.91,2025-01-10,88.7,7.42,Payment,Normal
T103837,C2379,INV13837,2024-06-16,3031.37,2024-07-06,388.69,115.67,Payment,Normal
T103838,C4423,INV13838,2024-01-11,3726.18,2024-01-12,350.84,139.97,Payment,Normal
T103839,C4877,INV13839,2024-05-30,791.19,2024-06-19,84.18,67.61,Payment,Normal
T103840,C8061,INV13840,2024-03-01,3460.69,2024-03-11,9.28,74.83,Payment,Normal
T103841,C1504,INV13841,2024-11-29,440.45,2024-12-09,37.68,33.32,Payment,Normal
T103842,C1988,INV13842,2024-02-19,641.84,2024-03-09,80.71,35.65,Payment,Normal
T103843,C1709,INV13843,2024-07-14,3480.85,2024-07-15,507.2,29.13,Payment,Normal
T103844,C6166,INV13844,2024-11-14,4516.0,2024-12-09,85.42,177.46,Payment,Normal
T103845,C8243,INV13845,2024-01-24,4272.05,2024-02-23,580.73,216.32,Payment,Normal
T103846,C4217,INV13846,2024-09-13,3011.11,2024-09-16,319.85,250.75,Payment,Normal
T103847,C7661,INV13847,2024-09-07,695.4,2024-09-30,84.5,33.47,Payment,Normal
T103848,C8837,INV13848,2024-02-09,2308.05,2024-03-10,146.76,117.53,Payment,Normal
T103849,C8215,INV13849,2024-08-22,4730.75,2024-09-05,389.01,450.92,Payment,Normal
T103850,C3251,INV13850,2024-10-25,983.42,2024-10-26,106.82,79.88,Payment,Normal
T103851,C9586,INV13851,2024-11-08,3427.73,2024-11-27,312.05,193.6,Payment,Normal
T103852,C2618,INV13852,2024-11-18,4318.56,2024-12-14,532.25,52.81,Payment,Normal
T103853,C3820,INV13853,2024-09-10,4258.08,2024-09-13,264.47,108.03,Payment,Normal
T103854,C1789,INV13854,2024-11-20,4361.87,2024-11-23,282.67,352.6,Payment,Normal
T103855,C1723,INV13855,2024-07-25,1390.68,2024-08-01,0.82,68.9,Payment,Normal
T103856,C8286,INV13856,2024-01-27,591.12,2024-02-08,66.89,16.32,Payment,Normal
T103857,C1733,INV13857,2024-02-23,2273.86,2024-03-06,29.69,65.18,Payment,Normal
T103858,C5839,INV13858,2024-04-11,3929.3,2024-04-23,89.35,254.29,Payment,Normal
T103859,C9057,INV13859,2024-03-19,4595.39,2024-04-07,468.62,372.7,Payment,Normal
T103860,C2222,INV13860,2024-08-01,633.96,2024-08-11,23.84,56.71,Payment,Normal
T103861,C6216,INV13861,2024-07-07,3604.02,2024-07-31,345.74,239.22,Payment,Normal
T103862,C9201,INV13862,2024-04-11,2129.58,2024-05-05,14.23,167.05,Payment,Normal
T103863,C6630,INV13863,2024-07-08,3425.69,2024-07-10,242.95,308.23,Payment,Normal
T103864,C8322,INV13864,2024-06-02,1747.18,2024-07-02,77.13,152.49,Payment,Normal
T103865,C9130,INV13865,2024-03-23,4005.24,2024-04-12,309.39,52.36,Payment,Normal
T103866,C6122,INV13866,2024-12-23,1153.85,2024-12-25,113.58,44.43,Payment,Normal
T103867,C1390,INV13867,2024-08-22,4198.72,2024-08-27,598.29,338.26,Payment,Normal
T103868,C9309,INV13868,2024-02-16,1949.97,2024-02-29,230.69,68.53,Payment,Normal
T103869,C5929,INV13869,2024-02-03,918.79,2024-02-05,4.6,35.44,Payment,Normal
T103870,C6755,INV13870,2024-01-14,4527.44,2024-02-02,162.3,93.5,Payment,Normal
T103871,C4201,INV13871,2024-11-18,4852.12,2024-11-23,18.2,381.27,Payment,Normal
T103872,C6190,INV13872,2024-03-15,1674.71,2024-04-07,9.42,153.71,Payment,Normal
T103873,C9898,INV13873,2024-03-03,784.25,2024-03-13,64.91,21.49,Payment,Normal
T103874,C9350,INV13874,2024-03-01,419.44,2024-03-31,3.14,4.85,Payment,Normal
T103875,C4635,INV13875,2024-07-06,449.7,2024-07-19,51.3,21.84,Payment,Normal
T103876,C4069,INV13876,2024-06-03,1780.17,2024-06-15,111.72,165.37,Payment,Normal
T103877,C3565,INV13877,2024-04-19,4562.68,2024-05-03,489.81,403.65,Payment,Normal
T103878,C3005,INV13878,2024-04-30,1666.28,2024-05-28,95.26,102.26,Payment,Normal
T103879,C1307,INV13879,2024-05-01,3155.77,2024-05-20,228.02,126.44,Payment,Normal
T103880,C9689,INV13880,2024-05-12,4932.28,2024-05-27,607.5,214.54,Payment,Normal
T103881,C2773,INV13881,2024-08-17,3663.73,2024-08-18,148.14,36.7,Payment,Normal
T103882,C7865,INV13882,2024-01-11,1826.91,2024-02-08,110.43,3.02,Payment,Normal
T103883,C9171,INV13883,2024-10-04,4092.48,2024-10-16,220.5,237.53,Payment,Normal
T103884,C7225,INV13884,2024-10-07,462.42,2024-10-23,12.14,41.14,Payment,Normal
T103885,C9488,INV13885,2024-12-11,3082.57,2025-01-09,439.4,307.87,Payment,Normal
T103886,C3349,INV13886,2024-08-12,1922.11,2024-09-01,86.15,164.99,Payment,Normal
T103887,C2415,INV13887,2024-08-12,4993.2,2024-08-24,471.59,397.03,Payment,Normal
T103888,C5974,INV13888,2024-12-26,3930.55,2025-01-22,209.5,225.72,Payment,Normal
T103889,C3842,INV13889,2024-09-07,4181.98,2024-10-06,431.65,8.85,Payment,Normal
T103890,C7134,INV13890,2024-04-16,1749.86,2024-05-16,37.92,40.77,Payment,Normal
T103891,C2694,INV13891,2024-12-13,4536.9,2024-12-20,25.11,99.72,Payment,Normal
T103892,C8336,INV13892,2024-03-07,1616.89,2024-03-20,149.62,86.36,Payment,Normal
T103893,C4325,INV13893,2024-02-28,1169.52,2024-03-13,28.81,27.69,Payment,Normal
T103894,C1439,INV13894,2024-02-29,2562.4,2024-03-08,104.23,242.81,Payment,Normal
T103895,C4228,INV13895,2024-04-17,2372.94,2024-05-04,20.93,173.05,Payment,Normal
T103896,C9350,INV13896,2024-09-07,1711.34,2024-10-07,167.75,47.85,Payment,Normal
T103897,C7049,INV13897,2024-07-23,2896.64,2024-08-18,335.5,268.81,Payment,Normal
T103898,C6193,INV13898,2024-11-27,1379.52,2024-12-10,69.29,64.05,Payment,Normal
T103899,C7811,INV13899,2024-10-11,4643.16,2024-10-31,627.79,41.73,Payment,Normal
T103900,C4329,INV13900,2024-05-21,746.46,2024-06-20,55.48,7.96,Payment,Normal
T103901,C7406,INV13901,2024-05-20,1793.35,2024-06-16,39.92,114.06,Payment,Normal
T103902,C3063,INV13902,2024-08-28,4752.53,2024-09-24,710.55,178.33,Payment,Normal
T103903,C2448,INV13903,2024-07-04,3035.16,2024-07-16,389.84,35.65,Payment,Normal
T103904,C7962,INV13904,2024-07-08,3478.87,2024-07-21,213.35,71.72,Payment,Normal
T103905,C3854,INV13905,2024-12-02,2073.49,2024-12-08,23.63,144.19,Payment,Normal
T103906,C9578,INV13906,2024-02-29,1338.44,2024-03-23,62.52,16.21,Payment,Normal
T103907,C8137,INV13907,2024-06-18,4336.83,2024-07-16,321.0,248.13,Payment,Normal
T103908,C5834,INV13908,2024-05-27,2890.22,2024-06-22,177.96,55.65,Payment,Normal
T103909,C8025,INV13909,2024-06-07,3751.15,2024-06-18,71.49,38.96,Payment,Normal
T103910,C1097,INV13910,2024-02-15,3579.71,2024-02-23,112.14,109.82,Payment,Normal
T103911,C1430,INV13911,2024-03-13,2428.61,2024-03-14,163.69,172.09,Payment,Normal
T103912,C1264,INV13912,2024-01-28,3154.82,2024-02-09,304.94,225.27,Payment,Normal
T103913,C7018,INV13913,2024-12-08,1533.8,2025-01-04,74.16,67.18,Payment,Normal
T103914,C6500,INV13914,2024-11-13,1606.56,2024-12-09,237.35,130.78,Payment,Normal
T103915,C8038,INV13915,2024-10-17,906.81,2024-10-21,0.76,3.88,Payment,Normal
T103916,C5609,INV13916,2024-11-02,1295.91,2024-11-17,22.22,69.12,Payment,Normal
T103917,C3754,INV13917,2024-11-24,4304.18,2024-11-30,475.67,92.8,Payment,Normal
T103918,C9639,INV13918,2024-06-12,2056.57,2024-06-17,156.68,166.62,Payment,Normal
T103919,C2526,INV13919,2024-08-18,4211.7,2024-09-03,574.72,214.48,Payment,Normal
T103920,C7978,INV13920,2024-10-16,3501.95,2024-10-18,58.73,197.96,Payment,Normal
T103921,C7472,INV13921,2024-07-12,1318.59,2024-08-07,85.39,83.61,Payment,Normal
T103922,C7462,INV13922,2024-10-27,1359.23,2024-11-16,10.64,1.39,Payment,Normal
T103923,C4981,INV13923,2024-10-22,208.58,2024-11-20,0.26,2.3,Payment,Normal
T103924,C7619,INV13924,2024-02-08,1273.49,2024-02-08,42.26,125.67,Payment,Normal
T103925,C8651,INV13925,2024-11-28,1599.43,2024-12-23,30.57,87.26,Payment,Normal
T103926,C3662,INV13926,2024-06-09,4303.99,2024-06-26,437.75,127.43,Payment,Normal
T103927,C5168,INV13927,2024-10-02,2851.92,2024-10-29,305.81,207.65,Payment,Normal
T103928,C6626,INV13928,2024-01-20,3366.04,2024-02-13,439.68,292.88,Payment,Normal
T103929,C8009,INV13929,2024-12-05,2936.79,2024-12-14,189.36,188.42,Payment,Normal
T103930,C9062,INV13930,2024-03-14,4109.24,2024-04-02,3.48,407.64,Payment,Normal
T103931,C3146,INV13931,2024-08-22,996.18,2024-09-08,70.27,86.87,Payment,Normal
T103932,C8173,INV13932,2024-12-06,1202.7,2024-12-12,86.02,15.95,Payment,Normal
T103933,C7037,INV13933,2024-12-27,2035.87,2025-01-23,54.09,74.03,Payment,Normal
T103934,C8000,INV13934,2024-12-02,1929.97,2024-12-02,287.52,192.0,Payment,Normal
T103935,C3424,INV13935,2024-07-18,662.45,2024-07-23,72.14,3.43,Payment,Normal
T103936,C2813,INV13936,2024-08-31,247.94,2024-09-29,3.92,23.94,Payment,Normal
T103937,C8206,INV13937,2024-07-20,4710.23,2024-08-02,137.02,76.15,Payment,Normal
T103938,C8642,INV13938,2024-05-18,1278.62,2024-06-01,98.88,72.84,Payment,Normal
T103939,C7527,INV13939,2024-08-30,1185.81,2024-09-28,134.58,36.71,Payment,Normal
T103940,C6084,INV13940,2024-08-18,4618.44,2024-08-25,454.96,201.53,Payment,Normal
T103941,C3418,INV13941,2024-06-12,3970.57,2024-06-29,487.14,115.34,Payment,Normal
T103942,C1811,INV13942,2024-09-15,1764.6,2024-09-23,247.74,29.07,Payment,Normal
T103943,C4856,INV13943,2024-08-30,306.54,2024-09-17,20.88,24.56,Payment,Normal
T103944,C4010,INV13944,2024-09-23,3881.17,2024-10-18,535.33,206.94,Payment,Normal
T103945,C9520,INV13945,2024-03-24,590.32,2024-04-04,52.13,45.95,Payment,Normal
T103946,C1572,INV13946,2024-05-24,557.31,2024-06-19,14.43,0.68,Payment,Normal
T103947,C7457,INV13947,2024-06-27,3008.9,2024-06-29,400.21,201.8,Payment,Normal
T103948,C2463,INV13948,2024-04-15,4912.0,2024-05-15,46.44,443.55,Payment,Normal
T103949,C1366,INV13949,2024-11-08,4088.93,2024-11-15,192.74,398.07,Payment,Normal
T103950,C1365,INV13950,2024-05-11,1510.89,2024-06-10,201.55,133.07,Payment,Normal
T103951,C6591,INV13951,2024-05-26,3812.52,2024-06-09,322.24,45.75,Payment,Normal
T103952,C7766,INV13952,2024-03-16,2706.66,2024-04-01,144.86,214.43,Payment,Normal
T103953,C9992,INV13953,2024-08-17,3814.83,2024-08-26,521.07,5.66,Payment,Normal
T103954,C4997,INV13954,2024-07-10,4064.61,2024-07-17,572.17,320.82,Payment,Normal
T103955,C3593,INV13955,2024-05-23,737.95,2024-06-01,9.0,1.54,Payment,Normal
T103956,C6805,INV13956,2024-03-01,3180.85,2024-03-21,300.43,313.92,Payment,Normal
T103957,C2214,INV13957,2024-05-12,2050.41,2024-06-10,102.08,128.03,Payment,Normal
T103958,C5894,INV13958,2024-11-20,4145.48,2024-11-28,582.51,332.93,Payment,Normal
T103959,C8017,INV13959,2024-07-08,2190.7,2024-07-25,208.64,187.59,Payment,Normal
T103960,C4791,INV13960,2024-09-30,2503.99,2024-10-21,81.39,42.5,Payment,Normal
T103961,C1140,INV13961,2024-11-26,100.77,2024-12-26,10.86,1.12,Payment,Normal
T103962,C6851,INV13962,2024-01-23,1294.81,2024-01-30,57.85,72.56,Payment,Normal
T103963,C1122,INV13963,2024-06-26,2049.99,2024-06-28,207.46,11.41,Payment,Normal
T103964,C5022,INV13964,2024-02-19,707.3,2024-03-18,52.96,23.83,Payment,Normal
T103965,C5300,INV13965,2024-09-19,1549.49,2024-10-15,15.58,138.79,Payment,Normal
T103966,C9079,INV13966,2024-07-06,3489.91,2024-07-30,63.67,22.7,Payment,Normal
T103967,C2723,INV13967,2024-07-29,4876.88,2024-08-19,498.3,203.59,Payment,Normal
T103968,C6080,INV13968,2024-02-06,3538.48,2024-02-23,401.44,275.99,Payment,Normal
T103969,C6519,INV13969,2024-12-17,2441.6,2025-01-14,157.44,2.69,Payment,Normal
T103970,C7380,INV13970,2024-09-01,4640.13,2024-09-19,419.91,94.27,Payment,Normal
T103971,C1616,INV13971,2024-05-28,4606.06,2024-06-11,632.13,455.62,Payment,Normal
T103972,C6453,INV13972,2024-06-04,4382.88,2024-06-22,655.98,107.24,Payment,Normal
T103973,C8623,INV13973,2024-11-03,4227.02,2024-11-17,521.84,97.62,Payment,Normal
T103974,C2530,INV13974,2024-02-26,582.34,2024-03-17,85.55,17.24,Payment,Normal
T103975,C4621,INV13975,2024-08-11,4367.37,2024-09-04,2.7,9.18,Payment,Normal
T103976,C7426,INV13976,2024-05-27,2382.77,2024-06-08,85.32,164.37,Payment,Normal
T103977,C2653,INV13977,2024-04-15,2871.27,2024-04-18,33.37,46.69,Payment,Normal
T103978,C4194,INV13978,2024-03-24,2001.44,2024-04-12,55.72,158.56,Payment,Normal
T103979,C8882,INV13979,2024-11-30,2138.74,2024-12-25,29.97,103.59,Payment,Normal
T103980,C9517,INV13980,2024-01-05,545.11,2024-01-23,10.54,13.06,Payment,Normal
T103981,C2992,INV13981,2024-04-09,4311.69,2024-04-12,598.0,356.26,Payment,Normal
T103982,C4422,INV13982,2024-10-30,1736.98,2024-11-09,70.99,95.39,Payment,Normal
T103983,C2900,INV13983,2024-10-27,3637.08,2024-11-14,541.95,47.85,Payment,Normal
T103984,C7688,INV13984,2024-08-15,341.53,2024-08-26,35.57,28.42,Payment,Normal
T103985,C8398,INV13985,2024-02-03,4247.11,2024-02-07,432.23,405.18,Payment,Normal
T103986,C6648,INV13986,2024-06-26,2603.92,2024-07-09,356.93,252.01,Payment,Normal
